season,week,game_id,away_team,home_team,prior_weight,away_prior_rating,home_prior_rating,away_current_rating,home_current_rating,away_rating_used,home_rating_used,rating_diff,rating_scale,hfa,model_margin,model_spread,market_margin,model_edge,abs_edge,actual_margin,ats_result
2017,2,2017_02_HOU_CIN,HOU,CIN,0.9,-0.9548559326840298,2.559939689188654,-35.297889275093816,-27.991613383076817,-4.389159266925008,-0.4952156180378924,3.8939436488871153,0.516,1.744,3.753274922825751,-3.753274922825751,5.5,-1.7467250771742489,1.7467250771742489,-4.0,W
2017,2,2017_02_MIA_LAC,MIA,LAC,0.9,-1.669930743357264,1.5481380254398585,-1.669930743357264,-3.8524238987647297,-1.669930743357264,1.0080818330194,2.678012576376664,0.516,1.744,3.125854489410359,-3.125854489410359,3.5,-0.3741455105896412,0.3741455105896412,-2.0,W
2017,2,2017_02_MIN_PIT,MIN,PIT,0.9,3.347999115007446,4.165402395011343,7.611463681607443,5.165716145370499,3.7743455716674457,4.265433770047259,0.491088198379813,0.516,1.744,1.9974015103639835,-1.9974015103639835,8.5,-6.502598489636016,6.502598489636016,17.0,L
2017,2,2017_02_NE_NO,NE,NO,0.9,8.182133636563716,1.8955526212377736,-22.59982584565266,-7.6114636816074395,5.103937688342079,0.9448509909532525,-4.159086697388826,0.516,1.744,-0.40208873585263416,0.40208873585263416,-5.5,5.097911264147366,5.097911264147366,-16.0,L
2017,2,2017_02_NYJ_OAK,NYJ,LV,0.9,-6.832037977487841,1.104895642251697,-15.5556776837275,6.209472317851111,-7.704401948111807,1.6153533098116382,9.319755257923445,0.516,1.744,6.552993713088497,-6.552993713088497,14.0,-7.447006286911503,7.447006286911503,25.0,L
2017,2,2017_02_PHI_KC,PHI,KC,0.9,3.52300831706942,3.6175625629788435,13.172529074842307,22.59982584565266,4.487960392846708,5.515788891246224,1.0278284983995158,0.516,1.744,2.27435950517415,-2.27435950517415,4.0,-1.72564049482585,1.72564049482585,7.0,L
2017,2,2017_02_SF_SEA,SF,SEA,0.9,-9.922083017487292,2.64445545344617,-22.55403146268875,-14.305431666494721,-11.185277862007439,0.9494667414520814,12.13474460345952,0.516,1.744,8.005528215385112,-8.005528215385112,13.5,-5.494471784614888,5.494471784614888,3.0,W
2017,2,2017_02_TEN_JAX,TEN,JAX,0.9,-2.1348041244029723,-2.7590771225918242,-6.209472317851109,35.2978892750938,-2.542270943747786,1.0466195171767376,3.5888904609245236,0.516,1.744,3.5958674778370545,-3.5958674778370545,-1.0,4.5958674778370545,4.5958674778370545,-21.0,L
2017,2,2017_02_WAS_LA,WAS,LA,0.9,2.7703535864878903,-15.536201604726275,-13.172529074842302,40.86188690089343,1.1760653203548714,-9.896392754164305,-11.072458074519176,0.516,1.744,-3.969388366451895,3.969388366451895,3.0,-6.969388366451895,6.969388366451895,-7.0,W
2017,3,2017_03_ATL_DET,ATL,DET,0.85,8.081830331574057,-3.830480717793204,49.897866411439004,-38.22221910342782,14.3542357435538,-8.989241475638398,-23.3434772191922,0.516,1.744,-10.301234245103174,10.301234245103174,-3.0,-7.301234245103174,7.301234245103174,-4.0,W
2017,3,2017_03_BAL_JAX,BAL,JAX,0.85,-0.5052461156434789,-2.7590771225918242,-3.9218668575889883,13.165295286418228,-1.0177392269353054,-0.37042126124031616,0.6473179656949892,0.516,1.744,2.0780160702986143,-2.0780160702986143,-3.0,5.078016070298615,5.078016070298615,37.0,W
2017,3,2017_03_CIN_GB,CIN,GB,0.85,2.559939689188654,4.257321718516817,-32.6074647652871,42.13487992990784,-2.7151709789827096,9.938955450225471,12.65412642920818,0.516,1.744,8.273529237471422,-8.273529237471422,7.0,1.273529237471422,1.273529237471422,3.0,L
2017,3,2017_03_CLE_IND,CLE,IND,0.85,-11.368691544406342,-3.536703620022965,-15.294191885268852,-52.79224713357499,-11.957516595535719,-10.92503514705577,1.032481448479949,0.516,1.744,2.2767604274156534,-2.2767604274156534,1.0,1.2767604274156534,1.2767604274156534,3.0,W
2017,3,2017_03_DAL_ARI,DAL,ARI,0.85,8.168928163248408,3.5195201120534896,-35.62354822986798,-45.79472302211691,1.6000567042809486,-3.8776163580720717,-5.47767306235302,0.516,1.744,-1.0824793001741584,1.0824793001741584,-3.0,1.9175206998258416,1.9175206998258416,-11.0,L
2017,3,2017_03_DEN_BUF,DEN,BUF,0.85,4.800621292185527,1.2439222714346765,-9.418459740940929,31.39620749820664,2.6677591372165583,5.766765055450471,3.099005918233913,0.516,1.744,3.3430870538086994,-3.3430870538086994,-3.5,6.843087053808699,6.843087053808699,10.0,W
2017,3,2017_03_HOU_NE,HOU,NE,0.85,-0.9548559326840298,8.182133636563716,-21.637560215376457,-10.590424692940285,-4.057261575087894,5.366249887138116,9.42351146222601,0.516,1.744,6.606531914508621,-6.606531914508621,13.5,-6.893468085491379,6.893468085491379,3.0,W
2017,3,2017_03_KC_LAC,KC,LAC,0.85,3.6175625629788435,1.5481380254398585,12.498766487652333,-13.246354994978564,4.949743151679867,-0.6710359276229052,-5.620779079302772,0.516,1.744,-1.1563220049202305,1.1563220049202305,-3.0,1.8436779950797695,1.8436779950797695,-14.0,L
2017,3,2017_03_LA_SF,LA,SF,0.85,-15.536201604726275,-9.922083017487292,-12.141368573301476,17.960682444791207,-15.026976650012553,-5.739668198145518,9.287308451867036,0.516,1.744,6.53625116116339,-6.53625116116339,-3.0,9.53625116116339,9.53625116116339,-2.0,W
2017,3,2017_03_MIA_NYJ,MIA,NYJ,0.85,-1.669930743357264,-6.832037977487841,-17.162212377572402,16.498053362204242,-3.9937729884895354,-3.332524276534027,0.6612487119555084,0.516,1.744,2.0852043353690424,-2.0852043353690424,-5.5,7.585204335369042,7.585204335369042,14.0,W
2017,3,2017_03_NO_CAR,NO,CAR,0.85,1.8955526212377736,-2.2538285634071737,-28.616731936770744,41.23426365195151,-2.6812900624635043,4.269385268896629,6.9506753313601335,0.516,1.744,5.330548470981829,-5.330548470981829,5.5,-0.16945152901817107,0.16945152901817107,-21.0,W
2017,3,2017_03_NYG_PHI,NYG,PHI,0.85,1.560479379599001,3.52300831706942,-49.44518042585426,9.18765949500252,-6.090369591218989,4.372705993759386,10.463075584978375,0.516,1.744,7.1429470018488415,-7.1429470018488415,5.0,2.1429470018488415,2.1429470018488415,3.0,L
2017,3,2017_03_OAK_WAS,LV,WAS,0.85,1.104895642251697,2.7703535864878903,38.62607746267745,-3.6646847683481494,6.733072915315561,1.805097833262484,-4.927975082053077,0.516,1.744,-0.798835142339388,0.798835142339388,-3.5,2.701164857660612,2.701164857660612,17.0,W
2017,3,2017_03_PIT_CHI,PIT,CHI,0.85,4.165402395011343,-6.384326361065821,-9.504966396558897,35.917313823169614,2.114847076275807,-0.039080333430504766,-2.153927409706312,0.516,1.744,0.6325734565915431,-0.6325734565915431,-7.0,7.632573456591543,7.632573456591543,6.0,W
2017,3,2017_03_SEA_TEN,SEA,TEN,0.85,2.64445545344617,-2.1348041244029723,28.454958962968714,33.051824896788396,6.516030979874552,3.1431902287757336,-3.3728407510988183,0.516,1.744,0.0036141724330096547,-0.0036141724330096547,2.0,-1.9963858275669903,1.9963858275669903,6.0,L
2017,3,2017_03_TB_MIN,TB,MIN,0.85,0.6962031317816928,3.347999115007446,51.152683035452846,-21.492327628855733,8.264675117332366,-0.37804989657203114,-8.642725013904398,0.516,1.744,-2.7156461071746696,2.7156461071746696,0.0,-2.7156461071746696,2.7156461071746696,17.0,L
2017,4,2017_04_BUF_ATL,BUF,ATL,0.8,1.2439222714346765,8.081830331574057,3.3090600417672116,4.231124409901379,1.6569498255011834,7.311689147239522,5.654739321738338,0.516,1.744,4.661845490016983,-4.661845490016983,8.0,-3.338154509983017,3.338154509983017,-6.0,W
2017,4,2017_04_CAR_NE,CAR,NE,0.8,-2.2538285634071737,8.182133636563716,-1.5401500012504503,4.231694401181976,-2.111092850975829,7.392045789487368,9.503138640463197,0.516,1.744,6.6476195384790095,-6.6476195384790095,9.0,-2.3523804615209905,2.3523804615209905,-3.0,W
2017,4,2017_04_CHI_GB,CHI,GB,0.8,-6.384326361065821,4.257321718516817,-11.58985030731408,-4.902916242275394,-7.4254311503154735,2.4252741263583752,9.85070527667385,0.516,1.744,6.8269639227637064,-6.8269639227637064,7.5,-0.6730360772362936,0.6730360772362936,21.0,L
2017,4,2017_04_CIN_CLE,CIN,CLE,0.8,2.559939689188654,-11.368691544406342,-14.483827403125037,-13.241330399154212,-0.8488137292740832,-11.743219315355915,-10.894405586081833,0.516,1.744,-3.877513282418226,3.877513282418226,-3.0,-0.8775132824182261,0.8775132824182261,-24.0,W
2017,4,2017_04_DET_MIN,DET,MIN,0.8,-3.830480717793204,3.347999115007446,0.19514560894388722,3.7252003431721725,-3.025355452445786,3.4234393606403914,6.448794813086177,0.516,1.744,5.0715781235524675,-5.0715781235524675,2.5,2.5715781235524675,2.5715781235524675,-7.0,L
2017,4,2017_04_IND_SEA,IND,SEA,0.8,-3.536703620022965,2.64445545344617,-19.18517182659408,-0.5590988151409662,-6.6663972613371865,2.003744599728743,8.670141861065929,0.516,1.744,6.21779320031002,-6.21779320031002,12.5,-6.28220679968998,6.28220679968998,28.0,L
2017,4,2017_04_JAX_NYJ,JAX,NYJ,0.8,-2.7590771225918242,-6.832037977487841,21.447332124989167,-8.482546049636188,2.082204726924373,-7.16213959191751,-9.244344318841883,0.516,1.744,-3.026081668522412,3.026081668522412,-4.0,0.9739183314775879,0.9739183314775879,3.0,W
2017,4,2017_04_LA_DAL,LA,DAL,0.8,-15.536201604726275,8.168928163248408,10.202147132084606,-2.6238419395132446,-10.3885318573641,6.010374142696078,16.39890600006018,0.516,1.744,10.205835496031053,-10.205835496031053,5.0,5.205835496031053,5.205835496031053,-5.0,L
2017,4,2017_04_NO_MIA,NO,MIA,0.8,1.8955526212377736,-1.669930743357264,2.54227809529987,-15.576887014160237,2.0248977160501926,-4.451321997517858,-6.47621971356805,0.516,1.744,-1.5977293722011139,1.5977293722011139,-4.0,2.4022706277988863,2.4022706277988863,-20.0,L
2017,4,2017_04_NYG_TB,NYG,TB,0.8,1.560479379599001,0.6962031317816928,-2.1734249932604985,-5.105279203145098,0.8136985050271015,-0.46409333520366525,-1.2777918402307669,0.516,1.744,1.0846594104409242,-1.0846594104409242,2.5,-1.4153405895590758,1.4153405895590758,2.0,W
2017,4,2017_04_OAK_DEN,LV,DEN,0.8,1.104895642251697,4.800621292185527,5.414364658633318,8.91083856774573,1.9667894455280208,5.622664747297567,3.6558753017695462,0.516,1.744,3.630431655713086,-3.630431655713086,3.5,0.1304316557130858,0.1304316557130858,6.0,W
2017,4,2017_04_PHI_LAC,PHI,LAC,0.8,3.52300831706942,1.5481380254398585,15.521410844498796,-1.6620991316783897,5.922688822555295,0.906090594016209,-5.016598228539086,0.516,1.744,-0.8445646859261686,0.8445646859261686,1.5,-2.3445646859261684,2.3445646859261684,-2.0,W
2017,4,2017_04_PIT_BAL,PIT,BAL,0.8,4.165402395011343,-0.5052461156434789,1.2736529398304144,-4.652056373331459,3.5870525039751575,-1.3346081671810748,-4.921660671156232,0.516,1.744,-0.7955769063166158,0.7955769063166158,-3.5,2.704423093683384,2.704423093683384,-17.0,L
2017,4,2017_04_SF_ARI,SF,ARI,0.8,-9.922083017487292,3.5195201120534896,-12.432954845495832,-10.654075138449612,-10.424257383089,0.6848010619528697,11.10905844504187,0.516,1.744,7.476274157641605,-7.476274157641605,6.5,0.9762741576416047,0.9762741576416047,3.0,L
2017,4,2017_04_TEN_HOU,TEN,HOU,0.8,-2.1348041244029723,-0.9548559326840298,10.778140849468063,-4.583941184187381,0.44778487037123416,-1.6806729829846998,-2.128457853355934,0.516,1.744,0.645715747668338,-0.645715747668338,-2.5,3.145715747668338,3.145715747668338,43.0,W
2017,4,2017_04_WAS_KC,WAS,KC,0.8,2.7703535864878903,3.6175625629788435,21.178989610214337,20.488071239981238,6.452080791233179,6.991664298379321,0.5395835071461423,0.516,1.744,2.0224250896874096,-2.0224250896874096,6.5,-4.47757491031259,4.47757491031259,9.0,L
2017,5,2017_05_ARI_PHI,ARI,PHI,0.75,3.5195201120534896,3.52300831706942,-11.052596854245234,12.169360544192358,-0.12350912952119142,5.684596373850154,5.808105503371346,0.516,1.744,4.740982439739614,-4.740982439739614,6.0,-1.2590175602603857,1.2590175602603857,27.0,L
2017,5,2017_05_BAL_OAK,BAL,LV,0.75,-0.5052461156434789,1.104895642251697,-13.38458732662557,1.5252262484984493,-3.725081418389002,1.209978293813385,4.935059712202387,0.516,1.744,4.290490811496432,-4.290490811496432,3.0,1.290490811496432,1.290490811496432,-13.0,L
2017,5,2017_05_BUF_CIN,BUF,CIN,0.75,1.2439222714346765,2.559939689188654,12.196168244170329,-8.569085860730915,3.9819837646185894,-0.22231669829123835,-4.204300462909828,0.516,1.744,-0.42541903886147137,0.42541903886147137,3.0,-3.425419038861471,3.425419038861471,4.0,L
2017,5,2017_05_CAR_DET,CAR,DET,0.75,-2.2538285634071737,-3.830480717793204,5.614751465980449,3.8576717062262365,-0.2866835560602681,-1.908442611788344,-1.6217590557280759,0.516,1.744,0.9071723272443128,-0.9071723272443128,2.0,-1.0928276727556872,1.0928276727556872,-3.0,W
2017,5,2017_05_GB_DAL,GB,DAL,0.75,4.257321718516817,8.168928163248408,-1.3952433744345465,0.1652466948012452,2.844180445278976,6.168007796136616,3.3238273508576404,0.516,1.744,3.4590949130425424,-3.4590949130425424,2.5,0.9590949130425424,0.9590949130425424,-4.0,L
2017,5,2017_05_JAX_PIT,JAX,PIT,0.75,-2.7590771225918242,4.165402395011343,11.67845893700954,-0.20881631693489178,0.8503068923085166,3.0718477170247844,2.221540824716268,0.516,1.744,2.8903150655535943,-2.8903150655535943,7.5,-4.609684934446406,4.609684934446406,-21.0,W
2017,5,2017_05_KC_HOU,KC,HOU,0.75,3.6175625629788435,-0.9548559326840298,24.298624360434992,5.863244408428131,8.787828012342882,0.7496691525940105,-8.03815885974887,0.516,1.744,-2.403689971630418,2.403689971630418,-2.0,-0.40368997163041787,0.40368997163041787,-8.0,W
2017,5,2017_05_LAC_NYG,LAC,NYG,0.75,1.5481380254398585,1.560479379599001,5.082054764343968,-2.8402882420799624,2.4316172101658857,0.4602874741792602,-1.9713297359866255,0.516,1.744,0.7267938562309011,-0.7267938562309011,3.0,-2.273206143769099,2.273206143769099,-5.0,W
2017,5,2017_05_MIN_CHI,MIN,CHI,0.75,3.347999115007446,-6.384326361065821,0.7457103021146443,-14.362719090207184,2.6974269117842455,-8.378924543351163,-11.07635145513541,0.516,1.744,-3.9713973508498714,3.9713973508498714,-3.5,-0.47139735084987144,0.47139735084987144,-3.0,L
2017,5,2017_05_NE_TB,NE,TB,0.75,8.182133636563716,0.6962031317816928,7.662852273671204,-5.604685046021621,8.052313295840587,-0.8790189126691357,-8.931332208509723,0.516,1.744,-2.864567419591017,2.864567419591017,-3.5,0.6354325804089829,0.6354325804089829,-5.0,L
2017,5,2017_05_NYJ_CLE,NYJ,CLE,0.75,-6.832037977487841,-11.368691544406342,0.758928434924834,-23.689751565477323,-4.934296374384672,-14.448956549674087,-9.514660175289414,0.516,1.744,-3.1655646504493378,3.1655646504493378,-1.5,-1.6655646504493378,1.6655646504493378,-3.0,W
2017,5,2017_05_SEA_LA,SEA,LA,0.75,2.64445545344617,-15.536201604726275,-1.4903170322165775,4.018583616807373,1.6107623320304834,-10.647505299342864,-12.258267631373347,0.516,1.744,-4.581266097788647,4.581266097788647,2.0,-6.581266097788647,6.581266097788647,-6.0,W
2017,5,2017_05_SF_IND,SF,IND,0.75,-9.922083017487292,-3.536703620022965,-12.44336577897219,-27.785833885502193,-10.552403707858517,-9.598986186392771,0.9534175214657452,0.516,1.744,2.2359634410763247,-2.2359634410763247,-1.0,3.2359634410763247,3.2359634410763247,3.0,W
2017,5,2017_05_TEN_MIA,TEN,MIA,0.75,-2.1348041244029723,-1.669930743357264,-4.143637523440874,-10.616541335634833,-2.6370124741624474,-3.9065833914266563,-1.269570917264209,0.516,1.744,1.0889014066916682,-1.0889014066916682,0.0,1.0889014066916682,1.0889014066916682,6.0,W
2017,6,2017_06_CHI_BAL,CHI,BAL,0.65,-6.384326361065821,-0.5052461156434789,-10.597626571318619,-2.987231070338212,-7.8589814346543,-1.3739408497866354,6.485040584867665,0.516,1.744,5.090280941791716,-5.090280941791716,5.5,-0.40971905820828436,0.40971905820828436,-3.0,W
2017,6,2017_06_CLE_HOU,CLE,HOU,0.65,-11.368691544406342,-0.9548559326840298,-13.961317321250188,9.097176443879055,-12.27611056630169,2.5633553991130498,14.839465965414739,0.516,1.744,9.401164438154005,-9.401164438154005,7.5,1.9011644381540052,1.9011644381540052,16.0,W
2017,6,2017_06_DET_NO,DET,NO,0.65,-3.830480717793204,1.8955526212377736,-0.5579905467775469,6.60189533724196,-2.685109157937724,3.5427725718392393,6.227881729776963,0.516,1.744,4.957586972564913,-4.957586972564913,6.0,-1.042413027435087,1.042413027435087,14.0,L
2017,6,2017_06_GB_MIN,GB,MIN,0.65,4.257321718516817,3.347999115007446,3.581367956325315,-0.25667426272531857,4.020737901749791,2.086363432800978,-1.9343744689488127,0.516,1.744,0.7458627740224126,-0.7458627740224126,-3.0,3.7458627740224126,3.7458627740224126,13.0,W
2017,6,2017_06_IND_TEN,IND,TEN,0.65,-3.536703620022965,-2.1348041244029723,-24.086150783445937,-5.377779847991223,-10.729010127221004,-3.26984562765886,7.459164499562144,0.516,1.744,5.592928881774067,-5.592928881774067,7.0,-1.4070711182259332,1.4070711182259332,14.0,L
2017,6,2017_06_LA_JAX,LA,JAX,0.65,-15.536201604726275,-2.7590771225918242,1.7332975816298475,16.082521442496954,-9.491876889501633,3.835482375189248,13.32735926469088,0.516,1.744,8.620917380580496,-8.620917380580496,1.0,7.6209173805804955,7.6209173805804955,-10.0,L
2017,6,2017_06_LAC_OAK,LAC,LV,0.65,1.5481380254398585,1.104895642251697,1.6695657086211995,-6.0396434366745755,1.5906377145533277,-1.3956930353724983,-2.986330749925826,0.516,1.744,0.20305333303827378,-0.20305333303827378,3.0,-2.796946666961726,2.796946666961726,-1.0,W
2017,6,2017_06_MIA_ATL,MIA,ATL,0.65,-1.669930743357264,8.081830331574057,-10.89624888299095,4.1793601754019685,-4.899142092229054,6.715965776913826,11.61510786914288,0.516,1.744,7.737395660477726,-7.737395660477726,14.0,-6.262604339522274,6.262604339522274,-3.0,W
2017,6,2017_06_NE_NYJ,NE,NYJ,0.65,8.182133636563716,-6.832037977487841,5.965750008208951,-3.9886532674665545,7.406399366639548,-5.836853328980391,-13.243252695619939,0.516,1.744,-5.0895183909398884,5.0895183909398884,-9.0,3.9104816090601116,3.9104816090601116,-7.0,W
2017,6,2017_06_NYG_DEN,NYG,DEN,0.65,1.560479379599001,4.800621292185527,-5.5882404932548155,10.209637825928116,-0.9415725758998346,6.693777078995433,7.6353496548952675,0.516,1.744,5.683840421925958,-5.683840421925958,14.0,-8.316159578074043,8.316159578074043,-13.0,W
2017,6,2017_06_PHI_CAR,PHI,CAR,0.65,3.52300831706942,-2.2538285634071737,8.060683495003564,6.220849929178596,5.111194629346371,0.7123089089978454,-4.398885720348526,0.516,1.744,-0.5258250316998392,0.5258250316998392,3.0,-3.5258250316998394,3.5258250316998394,-5.0,W
2017,6,2017_06_PIT_KC,PIT,KC,0.65,4.165402395011343,3.6175625629788435,2.9519922821363638,20.686088616304737,3.7407088555051002,9.591546681642905,5.850837826137805,0.516,1.744,4.763032318287108,-4.763032318287108,3.5,1.2630323182871077,1.2630323182871077,-6.0,L
2017,6,2017_06_SF_WAS,SF,WAS,0.65,-9.922083017487292,2.7703535864878903,-14.065157597543054,12.123139678601701,-11.372159120506808,6.043828718727724,17.415987839234532,0.516,1.744,10.73064972504502,-10.73064972504502,12.0,-1.2693502749549808,1.2693502749549808,2.0,W
2017,6,2017_06_TB_ARI,TB,ARI,0.65,0.6962031317816928,3.5195201120534896,-3.7309425657653277,-12.215467583026783,-0.8532978623597642,-1.987725581224605,-1.1344277188648408,0.516,1.744,1.158635297065742,-1.158635297065742,-2.5,3.658635297065742,3.658635297065742,5.0,W
2017,7,2017_07_ARI_LA,ARI,LA,0.55,3.5195201120534896,-15.536201604726275,-9.835811376539164,3.393771694257292,-2.490379057813204,-7.01771362018367,-4.527334562370466,0.516,1.744,-0.5921046341831608,0.5921046341831608,3.0,-3.592104634183161,3.592104634183161,33.0,L
2017,7,2017_07_ATL_NE,ATL,NE,0.55,8.081830331574057,8.182133636563716,2.198185620205086,4.920591522734644,5.434190211458021,6.714439685340634,1.2802494738826127,0.516,1.744,2.404608728523428,-2.404608728523428,3.0,-0.5953912714765721,0.5953912714765721,16.0,L
2017,7,2017_07_BAL_MIN,BAL,MIN,0.55,-0.5052461156434789,3.347999115007446,-6.241969147884605,4.902770402337964,-3.0867714801519854,4.0476461943061794,7.134417674458165,0.516,1.744,5.425359520020413,-5.425359520020413,5.0,0.4253595200204128,0.4253595200204128,8.0,W
2017,7,2017_07_CAR_CHI,CAR,CHI,0.55,-2.2538285634071737,-6.384326361065821,5.022494226372133,-4.504976711573331,1.0205166919935136,-5.538619018794201,-6.559135710787714,0.516,1.744,-1.6405140267664609,1.6405140267664609,-2.5,0.8594859732335391,0.8594859732335391,14.0,W
